customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
17935,139,2,145.79,4,4,5,445,Champions
17312,139,3,644.3,4,3,3,433,Loyal
16178,139,1,197.9,4,5,5,455,Champions
17649,139,1,868.49,4,5,3,453,Loyal
18262,141,1,149.48,4,5,5,455,Champions
18146,141,2,160.35,4,4,5,445,Champions
15704,141,4,2293.62,4,2,1,421,Needs Attention
16866,141,3,207.74,4,2,5,425,Potential Loyal
14259,142,1,120.0,4,4,5,445,Champions
15108,142,4,1300.25,4,2,2,422,Potential Loyal
17660,142,1,196.0,4,5,5,455,Champions
16654,142,4,601.27,4,2,3,423,Potential Loyal
15623,142,1,301.03,4,4,4,444,Champions
17694,142,1,283.12,4,4,4,444,Champions
16807,143,3,1121.59,4,2,2,422,Potential Loyal
15802,143,1,451.42,4,5,4,454,Champions
12521,143,1,599.68,4,5,3,453,Loyal
12510,143,2,982.57,4,3,2,432,Potential Loyal
17962,143,1,102.83,4,4,5,445,Champions
17866,143,1,329.65,4,4,4,444,Champions
12947,144,6,1603.99,4,1,2,412,Needs Attention
15713,144,2,356.7,4,4,4,444,Champions
16112,144,4,195.74,4,2,5,425,Potential Loyal
12875,144,2,343.23,4,4,4,444,Champions
14117,144,1,90.0,4,4,5,445,Champions
12840,144,4,2726.77,4,2,1,421,Needs Attention
16859,145,2,747.81,4,3,3,433,Loyal
14758,145,4,1484.06,4,2,2,422,Potential Loyal
13821,145,2,385.64,4,3,4,434,Loyal
13564,145,3,1749.02,4,2,2,422,Potential Loyal
16054,146,1,783.9,4,5,3,453,Loyal
12833,146,1,417.38,4,5,4,454,Champions
17984,146,1,152.68,4,5,5,455,Champions
13967,146,1,80.7,4,5,5,455,Champions
15716,146,4,1118.81,4,2,2,422,Potential Loyal
17948,148,1,358.56,4,4,4,444,Champions
15004,148,1,1246.32,4,4,2,442,Potential Loyal
14722,148,1,187.92,4,5,5,455,Champions
12815,148,2,1063.46,4,3,2,432,Potential Loyal
14958,148,3,499.68,4,3,3,433,Loyal
17444,148,3,2940.04,4,2,1,421,Needs Attention
14891,149,2,554.38,4,3,3,433,Loyal
17259,149,2,603.37,4,3,3,433,Loyal
14847,149,1,309.4,4,4,4,444,Champions
12915,149,2,363.65,4,3,4,434,Loyal
12405,149,1,1710.39,4,4,2,442,Potential Loyal
15256,149,1,98.45,4,4,5,445,Champions
12653,149,2,2209.85,4,3,1,431,Needs Attention
15402,149,2,626.77,4,3,3,433,Loyal
14461,149,3,2103.06,4,2,1,421,Needs Attention
13667,150,1,305.02,4,4,4,444,Champions
15895,150,1,179.17,4,5,5,455,Champions
16450,150,1,311.92,4,4,4,444,Champions
15795,150,1,610.01,4,5,3,453,Loyal
18121,150,2,673.1,4,3,3,433,Loyal
16998,150,4,295.0,4,2,4,424,Potential Loyal
14400,150,1,574.7,4,5,3,453,Loyal
13420,150,2,159.85,4,4,5,445,Champions
12669,151,3,2744.03,4,2,1,421,Needs Attention
14548,151,2,652.8,4,3,3,433,Loyal
13675,152,2,486.82,4,3,4,434,Loyal
17337,152,4,2027.87,4,2,2,422,Potential Loyal
15045,152,2,735.66,4,3,3,433,Loyal
12717,152,2,1030.98,4,3,2,432,Potential Loyal
14552,152,1,165.07,4,5,5,455,Champions
13754,152,2,282.6,4,4,4,444,Champions
15577,152,3,258.88,4,2,4,424,Potential Loyal
13678,152,1,232.6,4,5,5,455,Champions
15265,152,2,1506.12,4,3,2,432,Potential Loyal
18024,153,2,389.78,4,3,4,434,Loyal
17787,153,4,1865.19,4,2,2,422,Potential Loyal
17126,153,5,1004.75,4,2,2,422,Potential Loyal
16398,155,2,1705.8,4,3,2,432,Potential Loyal
12648,155,1,318.05,4,4,4,444,Champions
13955,155,2,322.96,4,4,4,444,Champions
14104,155,2,216.21,4,4,5,445,Champions
18037,155,6,70.02,4,1,5,415,Needs Attention
16091,155,2,315.06,4,4,4,444,Champions
15920,155,4,167.5,4,2,5,425,Potential Loyal
15182,155,2,622.85,4,3,3,433,Loyal
14264,155,2,333.97,4,4,4,444,Champions
14021,156,3,631.9,4,3,3,433,Loyal
13302,156,1,63.75,4,5,5,455,Champions
13291,156,1,361.11,4,4,4,444,Champions
13583,156,1,781.03,4,5,3,453,Loyal
15512,156,2,121.0,4,4,5,445,Champions
18013,156,2,187.29,4,4,5,445,Champions
13699,156,1,308.58,4,4,4,444,Champions
14459,156,1,1837.92,4,5,2,452,Potential Loyal
15889,157,2,446.87,4,3,4,434,Loyal
17341,157,3,781.36,4,3,3,433,Loyal
16919,157,11,2596.45,4,1,1,411,Needs Attention
16829,157,1,197.22,4,5,5,455,Champions
14645,157,2,597.09,4,3,3,433,Loyal
17440,157,3,186.42,4,2,5,425,Potential Loyal
15334,157,3,351.67,4,2,4,424,Potential Loyal
13253,157,2,1030.4,4,3,2,432,Potential Loyal
12977,157,1,39.24,4,5,5,455,Champions
12450,157,2,197.88,4,4,5,445,Champions
13085,158,2,416.08,4,3,4,434,Loyal
13338,158,1,487.02,4,5,4,454,Champions
18203,158,1,160.42,4,5,5,455,Champions
16146,158,3,734.13,4,3,3,433,Loyal
17046,158,1,642.02,4,5,3,453,Loyal
15646,158,3,447.64,4,3,4,434,Loyal
14352,158,4,1078.96,4,2,2,422,Potential Loyal
14905,158,2,616.15,4,3,3,433,Loyal
18142,158,2,1019.52,4,3,2,432,Potential Loyal
12980,158,9,7374.9,4,1,1,411,Needs Attention
16338,158,1,214.8,4,5,5,455,Champions
17464,159,1,289.96,4,4,4,444,Champions
16344,159,1,101.1,4,4,5,445,Champions
17765,159,3,371.88,4,2,4,424,Potential Loyal
15349,159,2,473.81,4,3,4,434,Loyal
17105,160,2,665.78,4,3,3,433,Loyal
15007,160,1,156.91,4,5,5,455,Champions
17939,160,1,99.14,4,4,5,445,Champions
13833,160,1,384.8,4,4,4,444,Champions
17899,160,1,155.8,4,5,5,455,Champions
17781,160,2,188.02,4,4,5,445,Champions
14338,162,2,588.22,4,3,3,433,Loyal
15483,162,4,233.81,4,2,5,425,Potential Loyal
17123,162,1,345.3,4,4,4,444,Champions
14016,162,4,4341.21,4,2,1,421,Needs Attention
12922,162,1,405.38,4,5,4,454,Champions
17505,162,2,1145.84,4,3,2,432,Potential Loyal
16498,162,2,100.97,4,4,5,445,Champions
13745,163,1,300.04,4,4,4,444,Champions
15578,163,1,127.1,4,5,5,455,Champions
14267,163,3,1516.24,4,3,2,432,Potential Loyal
12424,163,2,1760.96,4,3,2,432,Potential Loyal
14803,163,3,845.55,4,3,3,433,Loyal
17891,163,1,203.86,4,5,5,455,Champions
14327,164,1,311.65,4,4,4,444,Champions
17408,164,1,32.65,4,4,5,445,Champions
16801,164,4,1619.73,4,2,2,422,Potential Loyal
17391,164,2,508.8,4,3,3,433,Loyal
16553,164,12,5719.82,4,1,1,411,Needs Attention
15537,164,1,110.92,4,4,5,445,Champions
14351,165,1,51.0,4,5,5,455,Champions
16545,165,1,339.3,4,4,4,444,Champions
13656,165,2,379.65,4,3,4,434,Loyal
15146,165,2,1327.16,4,3,2,432,Potential Loyal
16473,165,3,316.11,4,3,4,434,Loyal
14481,165,2,636.51,4,3,3,433,Loyal
17980,166,3,811.45,4,2,3,423,Potential Loyal
17110,166,1,163.3,4,5,5,455,Champions
13453,166,2,356.98,4,4,4,444,Champions
15976,166,2,430.94,4,3,4,434,Loyal
12493,166,2,433.74,4,3,4,434,Loyal
18193,166,1,243.76,4,5,5,455,Champions
17969,167,2,228.2,4,4,5,445,Champions
14795,167,1,131.45,4,5,5,455,Champions
15644,167,4,813.0,4,2,3,423,Potential Loyal
12548,167,1,95.2,4,4,5,445,Champions
15665,169,2,2242.01,4,3,1,431,Needs Attention
13856,169,3,388.5,4,3,4,434,Loyal
17704,169,2,885.19,4,3,3,433,Loyal
15258,169,2,623.16,4,3,3,433,Loyal
14656,170,2,291.05,4,4,4,444,Champions
13937,170,1,158.85,4,5,5,455,Champions
14584,170,4,1042.26,4,2,2,422,Potential Loyal
15384,170,2,642.41,4,3,3,433,Loyal
13300,170,1,371.89,4,4,4,444,Champions
16647,170,2,214.06,4,4,5,445,Champions
13929,170,2,842.65,4,3,3,433,Loyal
15379,170,7,3703.29,4,1,1,411,Needs Attention
16287,170,1,142.5,4,5,5,455,Champions
15130,170,1,330.11,4,4,4,444,Champions
17709,170,1,137.45,4,5,5,455,Champions
17630,170,2,503.6,4,3,3,433,Loyal
16247,171,1,114.56,4,4,5,445,Champions
15041,171,1,180.35,4,5,5,455,Champions
16114,171,1,135.75,4,5,5,455,Champions
16214,171,3,1062.75,4,2,2,422,Potential Loyal
14643,171,2,693.81,4,3,3,433,Loyal
17877,171,1,237.61,4,5,5,455,Champions
14998,171,2,429.87,4,3,4,434,Loyal
15507,172,1,492.36,4,5,3,453,Loyal
16526,172,1,290.36,4,4,4,444,Champions
15412,172,1,190.53,4,5,5,455,Champions
17960,172,1,73.78,4,5,5,455,Champions
15076,173,1,880.85,4,5,3,453,Loyal
15016,173,1,170.04,4,5,5,455,Champions
15280,173,1,113.12,4,4,5,445,Champions
16320,173,2,1038.46,4,3,2,432,Potential Loyal
15700,173,2,696.68,4,3,3,433,Loyal
15825,173,1,532.94,4,5,3,453,Loyal
18260,173,6,2643.2,4,1,1,411,Needs Attention
15921,173,1,336.03,4,4,4,444,Champions
17897,173,3,566.6,4,2,3,423,Potential Loyal
15389,173,1,500.0,4,5,3,453,Loyal
12837,174,1,134.1,4,5,5,455,Champions
14162,174,2,289.36,4,4,4,444,Champions
16050,174,1,137.9,4,5,5,455,Champions
13005,174,2,513.7,4,3,3,433,Loyal
16484,174,2,404.3,4,3,4,434,Loyal
17616,174,3,571.2,4,2,3,423,Potential Loyal
15535,174,4,536.4,4,2,3,423,Potential Loyal
13618,174,1,177.34,4,5,5,455,Champions
17879,174,1,178.52,4,5,5,455,Champions
18062,174,3,720.52,4,3,3,433,Loyal
15909,174,1,191.94,4,5,5,455,Champions
13568,174,1,192.85,4,5,5,455,Champions
16805,174,2,460.59,4,3,4,434,Loyal
14491,176,2,340.93,4,4,4,444,Champions
17204,176,4,1564.56,4,2,2,422,Potential Loyal
18168,177,6,1169.94,4,1,2,412,Needs Attention
14037,177,2,147.2,4,4,5,445,Champions
15219,177,1,305.75,4,4,4,444,Champions
17446,177,2,120.9,4,4,5,445,Champions
15585,177,1,455.3,4,5,4,454,Champions
13951,177,3,674.45,4,3,3,433,Loyal
16739,177,1,323.0,4,4,4,444,Champions
12908,177,2,750.0,4,3,3,433,Loyal
16276,177,1,810.6,4,5,3,453,Loyal
16257,177,1,46.95,4,5,5,455,Champions
13826,177,1,189.5,4,5,5,455,Champions
12809,178,1,489.31,4,5,4,454,Champions
18165,178,1,302.46,4,4,4,444,Champions
17536,178,1,76.5,4,5,5,455,Champions
16644,178,2,833.78,4,3,3,433,Loyal
16461,178,1,151.42,4,5,5,455,Champions
14222,178,1,683.17,4,5,3,453,Loyal
13343,178,1,353.43,4,4,4,444,Champions
15574,178,4,702.25,4,2,3,423,Potential Loyal
15912,179,2,264.62,4,4,4,444,Champions
17179,179,3,711.79,4,3,3,433,Loyal
13476,179,2,1238.47,4,3,2,432,Potential Loyal
17749,179,2,674.52,4,3,3,433,Loyal
14573,180,9,1653.42,4,1,2,412,Needs Attention
15069,180,1,1109.53,4,4,2,442,Potential Loyal
13080,180,1,58.08,5,5,5,555,Champions
12732,180,1,236.26,5,5,5,555,Champions
17795,180,2,350.39,5,4,4,544,Champions
17349,180,1,110.75,5,4,5,545,Champions
13936,180,1,376.58,5,4,4,544,Champions
13663,180,1,189.47,5,5,5,555,Champions
18281,181,1,80.82,5,5,5,555,Champions
14823,181,3,321.43,5,3,4,534,Loyal
14450,181,3,483.25,5,3,4,534,Loyal
17234,183,1,149.89,5,5,5,555,Champions
15098,183,3,39916.5,5,2,1,521,Needs Attention
13533,183,3,270.79,5,3,4,534,Loyal
16581,183,1,105.84,5,4,5,545,Champions
13686,183,1,72.0,5,5,5,555,Champions
16614,183,1,506.19,5,5,3,553,Loyal
16113,184,1,161.38,5,5,5,555,Champions
15780,184,3,475.28,5,2,4,524,Potential Loyal
14231,184,3,925.71,5,3,3,533,Loyal
14501,184,2,251.21,5,4,4,544,Champions
14241,184,1,213.7,5,5,5,555,Champions
13811,184,3,814.5,5,2,3,523,Potential Loyal
13900,184,3,740.95,5,2,3,523,Potential Loyal
17409,185,2,771.85,5,3,3,533,Loyal
16955,185,4,518.67,5,2,3,523,Potential Loyal
14622,185,1,320.58,5,4,4,544,Champions
13466,185,1,307.9,5,4,4,544,Champions
16832,185,3,199.15,5,2,5,525,Potential Loyal
12383,185,5,1850.56,5,2,2,522,Potential Loyal
15609,185,1,298.48,5,4,4,544,Champions
17707,186,2,152.4,5,4,5,545,Champions
18072,186,1,247.44,5,5,5,555,Champions
13395,186,1,307.72,5,4,4,544,Champions
17987,186,1,198.57,5,5,5,555,Champions
17026,186,2,154.83,5,4,5,545,Champions
17874,186,6,683.46,5,1,3,513,Needs Attention
17854,186,2,311.26,5,4,4,544,Champions
14542,186,1,103.25,5,4,5,545,Champions
17124,186,1,298.89,5,4,4,544,Champions
14867,186,3,710.28,5,2,3,523,Potential Loyal
12891,186,3,331.0,5,3,4,534,Loyal
14375,186,1,257.68,5,4,4,544,Champions
12868,186,6,1607.06,5,1,2,512,Needs Attention
16849,187,1,124.57,5,4,5,545,Champions
16520,187,3,1046.57,5,2,2,522,Potential Loyal
15386,187,1,394.14,5,4,4,544,Champions
15852,187,2,160.71,5,4,5,545,Champions
12802,187,1,427.58,5,5,4,554,Champions
16611,187,1,129.49,5,5,5,555,Champions
14682,188,2,52.0,5,4,5,545,Champions
14512,188,2,275.28,5,4,4,544,Champions
13682,188,1,59.5,5,5,5,555,Champions
16963,188,1,110.55,5,4,5,545,Champions
16883,188,2,276.73,5,4,4,544,Champions
12468,188,2,729.54,5,3,3,533,Loyal
17708,188,2,267.08,5,4,4,544,Champions
13885,190,2,506.8,5,3,3,533,Loyal
13294,190,2,873.74,5,3,3,533,Loyal
16230,190,2,542.03,5,3,3,533,Loyal
15508,190,6,1000.27,5,1,2,512,Needs Attention
16117,190,1,232.21,5,5,5,555,Champions
15405,190,1,349.1,5,4,4,544,Champions
12601,190,5,577.06,5,2,3,523,Potential Loyal
16967,190,1,319.02,5,4,4,544,Champions
16659,190,1,39.12,5,5,5,555,Champions
14453,191,1,119.93,5,4,5,545,Champions
15918,191,2,334.23,5,4,4,544,Champions
17900,191,2,112.2,5,4,5,545,Champions
16529,191,1,455.25,5,5,4,554,Champions
15658,191,5,1024.1,5,2,2,522,Potential Loyal
17531,191,1,296.7,5,4,4,544,Champions
15643,192,3,664.0,5,3,3,533,Loyal
14377,192,2,617.05,5,3,3,533,Loyal
16424,192,1,133.56,5,5,5,555,Champions
13062,192,1,346.98,5,4,4,544,Champions
17472,192,3,710.29,5,2,3,523,Potential Loyal
13475,192,4,1431.78,5,2,2,522,Potential Loyal
18231,193,5,2083.27,5,2,1,521,Needs Attention
12790,193,1,324.92,5,4,4,544,Champions
18190,193,2,284.46,5,4,4,544,Champions
16810,193,1,309.54,5,4,4,544,Champions
13070,193,1,228.8,5,5,5,555,Champions
13398,193,1,457.34,5,5,4,554,Champions
17454,193,4,517.53,5,2,3,523,Potential Loyal
16483,193,1,139.35,5,5,5,555,Champions
15925,195,1,207.15,5,5,5,555,Champions
16567,195,2,865.6,5,3,3,533,Loyal
15897,195,2,222.05,5,4,5,545,Champions
16889,195,3,1578.67,5,3,2,532,Potential Loyal
12426,195,1,582.73,5,5,3,553,Loyal
17152,195,3,1689.5,5,2,2,522,Potential Loyal
17051,195,1,247.14,5,5,5,555,Champions
13135,197,1,3096.0,5,5,1,551,Needs Attention
14828,197,3,2139.76,5,2,1,521,Needs Attention
16275,197,1,559.87,5,5,3,553,Loyal
14280,197,1,134.04,5,5,5,555,Champions
16034,197,3,437.7,5,2,4,524,Potential Loyal
16323,197,1,207.5,5,5,5,555,Champions
12999,197,3,455.88,5,2,4,524,Potential Loyal
14625,197,2,899.63,5,3,3,533,Loyal
15104,197,2,1027.44,5,3,2,532,Potential Loyal
14740,198,3,1448.21,5,3,2,532,Potential Loyal
16838,198,2,588.85,5,3,3,533,Loyal
16449,198,2,707.69,5,3,3,533,Loyal
12974,198,1,144.8,5,5,5,555,Champions
12547,198,2,207.8,5,4,5,545,Champions
14816,198,1,271.85,5,4,4,544,Champions
17550,198,3,267.16,5,3,4,534,Loyal
16356,198,3,211.77,5,2,5,525,Potential Loyal
14009,199,2,695.61,5,3,3,533,Loyal
16448,199,1,188.89,5,5,5,555,Champions
17770,199,5,1143.27,5,2,2,522,Potential Loyal
14985,199,2,296.75,5,4,4,544,Champions
14705,199,1,179.0,5,5,5,555,Champions
16763,199,1,611.85,5,5,3,553,Loyal
17955,199,4,557.3,5,2,3,523,Potential Loyal
15882,199,4,516.36,5,2,3,523,Potential Loyal
17375,200,3,400.1,5,3,4,534,Loyal
15314,200,1,327.97,5,4,4,544,Champions
18202,200,3,1396.99,5,3,2,532,Potential Loyal
15042,200,1,135.93,5,5,5,555,Champions
13339,201,1,860.12,5,5,3,553,Loyal
13737,201,1,339.6,5,4,4,544,Champions
13223,201,2,163.2,5,4,5,545,Champions
14817,201,2,1110.34,5,3,2,532,Potential Loyal
13479,201,2,300.95,5,4,4,544,Champions
17715,201,1,326.4,5,4,4,544,Champions
17176,202,1,306.13,5,4,4,544,Champions
13227,202,1,257.7,5,4,4,544,Champions
14195,202,2,1012.0,5,3,2,532,Potential Loyal
15292,202,1,180.94,5,5,5,555,Champions
15705,202,1,143.1,5,5,5,555,Champions
15724,202,2,218.25,5,4,5,545,Champions
14647,202,1,243.22,5,5,5,555,Champions
13391,204,1,59.8,5,5,5,555,Champions
17455,204,1,131.7,5,5,5,555,Champions
16226,204,3,255.12,5,2,4,524,Potential Loyal
18048,204,2,172.29,5,4,5,545,Champions
13243,204,1,600.07,5,5,3,553,Loyal
17245,205,1,171.45,5,5,5,555,Champions
12353,205,1,89.0,5,4,5,545,Champions
17871,205,1,155.9,5,5,5,555,Champions
13887,205,1,349.55,5,4,4,544,Champions
14896,205,2,468.77,5,3,4,534,Loyal
15648,205,2,657.35,5,3,3,533,Loyal
14442,205,2,1589.82,5,3,2,532,Potential Loyal
12897,205,2,216.5,5,4,5,545,Champions
13531,206,2,483.8,5,3,4,534,Loyal
17556,206,1,157.9,5,5,5,555,Champions
12690,206,1,389.01,5,4,4,544,Champions
14620,206,2,412.78,5,3,4,534,Loyal
13659,206,2,1573.2,5,3,2,532,Potential Loyal
13572,206,1,1384.25,5,4,2,542,Potential Loyal
13976,207,1,357.98,5,4,4,544,Champions
17504,207,9,2997.03,5,1,1,511,Needs Attention
14320,207,2,477.79,5,3,4,534,Loyal
14888,208,1,369.2,5,4,4,544,Champions
15813,208,2,1303.91,5,3,2,532,Potential Loyal
14489,208,1,463.38,5,5,4,554,Champions
14689,209,1,112.8,5,4,5,545,Champions
17263,209,1,63.44,5,5,5,555,Champions
15333,209,1,1028.56,5,4,2,542,Potential Loyal
12857,211,2,1106.4,5,3,2,532,Potential Loyal
14873,211,1,519.68,5,5,3,553,Loyal
12770,211,1,1351.45,5,4,2,542,Potential Loyal
13837,212,2,271.24,5,4,4,544,Champions
12590,212,2,9864.26,5,3,1,531,Needs Attention
18218,212,2,662.08,5,3,3,533,Loyal
16244,212,2,1522.75,5,3,2,532,Potential Loyal
16943,212,3,816.73,5,2,3,523,Potential Loyal
12976,212,1,738.6,5,5,3,553,Loyal
17970,212,1,582.59,5,5,3,553,Loyal
16006,212,1,101.4,5,4,5,545,Champions
16116,212,1,612.78,5,5,3,553,Loyal
14988,212,1,334.54,5,4,4,544,Champions
12625,212,2,2683.82,5,3,1,531,Needs Attention
14000,212,1,635.66,5,5,3,553,Loyal
17889,213,2,203.87,5,4,5,545,Champions
15079,213,4,895.61,5,2,3,523,Potential Loyal
13235,213,1,1031.07,5,4,2,542,Potential Loyal
14920,213,2,977.77,5,3,2,532,Potential Loyal
15732,213,2,294.12,5,4,4,544,Champions
15729,213,1,85.0,5,5,5,555,Champions
13052,213,1,348.15,5,4,4,544,Champions
18133,213,1,931.5,5,4,3,543,Loyal
17597,214,1,2044.37,5,5,2,552,Potential Loyal
16306,214,6,632.27,5,1,3,513,Needs Attention
15063,214,1,370.8,5,4,4,544,Champions
15381,214,2,596.85,5,3,3,533,Loyal
14288,214,1,426.6,5,5,4,554,Champions
16431,214,3,642.81,5,3,3,533,Loyal
13990,214,1,311.3,5,4,4,544,Champions
15433,214,2,533.3,5,3,3,533,Loyal
16756,215,1,239.4,5,5,5,555,Champions
14699,215,1,109.13,5,4,5,545,Champions
12821,215,1,92.72,5,4,5,545,Champions
12888,215,2,354.12,5,4,4,544,Champions
18120,215,1,111.15,5,4,5,545,Champions
12355,215,1,459.4,5,5,4,554,Champions
14353,216,1,90.6,5,4,5,545,Champions
15092,216,2,457.81,5,3,4,534,Loyal
13561,216,1,141.86,5,5,5,555,Champions
13642,216,1,354.8,5,4,4,544,Champions
14161,216,3,1110.52,5,2,2,522,Potential Loyal
15552,218,1,90.12,5,4,5,545,Champions
18227,218,1,93.75,5,4,5,545,Champions
15235,218,12,2247.51,5,1,1,511,Needs Attention
13952,218,2,3251.07,5,3,1,531,Needs Attention
17174,218,1,59.9,5,5,5,555,Champions
18078,218,2,336.13,5,4,4,544,Champions
15668,218,1,76.32,5,5,5,555,Champions
17604,218,2,309.36,5,4,4,544,Champions
12414,218,3,562.41,5,2,3,523,Potential Loyal
13723,218,1,199.85,5,5,5,555,Champions
16319,218,1,404.4,5,5,4,554,Champions
13762,219,1,306.72,5,4,4,544,Champions
14423,219,1,265.2,5,4,4,544,Champions
17374,219,2,495.77,5,3,3,533,Loyal
17849,219,4,605.8,5,2,3,523,Potential Loyal
16457,219,1,208.36,5,5,5,555,Champions
14393,219,1,67.95,5,5,5,555,Champions
14199,219,1,185.4,5,5,5,555,Champions
16990,219,1,179.0,5,5,5,555,Champions
16109,219,2,611.88,5,3,3,533,Loyal
18239,219,5,1561.61,5,2,2,522,Potential Loyal
15759,219,3,253.04,5,2,4,524,Potential Loyal
14697,219,2,188.61,5,4,5,545,Champions
16714,219,3,1161.53,5,3,2,532,Potential Loyal
17578,219,1,143.46,5,5,5,555,Champions
13711,219,2,252.06,5,4,4,544,Champions
14340,219,1,134.7,5,5,5,555,Champions
14245,220,2,1693.45,5,3,2,532,Potential Loyal
17646,220,3,1008.39,5,2,2,522,Potential Loyal
17443,220,1,534.24,5,5,3,553,Loyal
17394,220,1,203.87,5,5,5,555,Champions
16610,220,1,75.66,5,5,5,555,Champions
13731,220,2,610.59,5,3,3,533,Loyal
14149,221,1,446.62,5,5,4,554,Champions
17501,221,2,288.6,5,4,4,544,Champions
16055,221,1,134.8,5,5,5,555,Champions
16634,223,2,217.9,5,4,5,545,Champions
14304,223,1,383.45,5,4,4,544,Champions
17991,226,2,93.35,5,4,5,545,Champions
15223,226,2,755.75,5,3,3,533,Loyal
14271,226,1,112.32,5,4,5,545,Champions
15210,226,1,331.18,5,4,4,544,Champions
14022,226,1,440.0,5,5,4,554,Champions
13229,226,1,160.95,5,5,5,555,Champions
17893,226,1,112.25,5,4,5,545,Champions
16227,226,1,314.22,5,4,4,544,Champions
15143,226,1,259.45,5,4,4,544,Champions
17187,227,1,203.95,5,5,5,555,Champions
18220,227,1,305.28,5,4,4,544,Champions
16965,227,1,201.19,5,5,5,555,Champions
15891,227,1,524.52,5,5,3,553,Loyal
16698,227,2,1998.0,5,3,2,532,Potential Loyal
12573,228,1,160.54,5,5,5,555,Champions
16823,228,1,358.38,5,4,4,544,Champions
17277,228,2,1065.35,5,3,2,532,Potential Loyal
16834,228,1,413.46,5,5,4,554,Champions
18183,228,2,632.07,5,3,3,533,Loyal
17670,228,1,205.7,5,5,5,555,Champions
16163,233,2,856.6,5,3,3,533,Loyal
13482,233,1,184.64,5,5,5,555,Champions
12354,233,1,1079.4,5,4,2,542,Potential Loyal
12506,233,1,73.5,5,5,5,555,Champions
14770,233,2,876.42,5,3,3,533,Loyal
17718,233,1,139.35,5,5,5,555,Champions
12622,233,1,180.1,5,5,5,555,Champions
16587,233,1,225.15,5,5,5,555,Champions
17946,234,2,149.58,5,4,5,545,Champions
13485,234,1,454.24,5,5,4,554,Champions
17548,234,1,103.3,5,4,5,545,Champions
14148,234,1,157.2,5,5,5,555,Champions
17120,234,1,307.46,5,4,4,544,Champions
15517,234,1,267.03,5,4,4,544,Champions
14242,235,2,280.55,5,4,4,544,Champions
12733,235,1,383.95,5,4,4,544,Champions
12585,235,2,2040.1,5,3,2,532,Potential Loyal
13101,235,1,101.19,5,4,5,545,Champions
15225,235,1,409.4,5,5,4,554,Champions
17217,235,1,113.5,5,4,5,545,Champions
15717,235,1,150.3,5,5,5,555,Champions
14672,235,2,765.55,5,3,3,533,Loyal
16947,236,1,406.48,5,5,4,554,Champions
18009,236,1,257.34,5,4,4,544,Champions
16217,236,2,304.25,5,4,4,544,Champions
16617,236,1,151.85,5,5,5,555,Champions
12754,236,3,3010.74,5,2,1,521,Needs Attention
15749,236,3,44534.3,5,2,1,521,Needs Attention
17990,237,3,630.84,5,3,3,533,Loyal
16193,237,1,314.45,5,4,4,544,Champions
13474,237,1,229.59,5,5,5,555,Champions
17697,237,1,338.95,5,4,4,544,Champions
18213,237,1,232.48,5,5,5,555,Champions
14532,237,4,932.85,5,2,3,523,Potential Loyal
12878,237,2,854.99,5,3,3,533,Loyal
17582,237,1,175.27,5,5,5,555,Champions
15246,239,2,514.15,5,3,3,533,Loyal
12582,239,2,511.36,5,3,3,533,Loyal
13120,239,1,30.6,5,4,5,545,Champions
12639,239,1,486.1,5,5,4,554,Champions
12769,239,1,1143.6,5,4,2,542,Potential Loyal
17367,239,1,168.4,5,5,5,555,Champions
17362,240,2,312.23,5,4,4,544,Champions
14154,240,2,1345.62,5,3,2,532,Potential Loyal
17142,240,1,579.0,5,5,3,553,Loyal
15139,240,2,178.96,5,4,5,545,Champions
16957,240,2,416.64,5,3,4,534,Loyal
14105,240,1,1266.23,5,4,2,542,Potential Loyal
17601,240,1,116.01,5,4,5,545,Champions
15935,240,2,416.86,5,3,4,534,Loyal
15230,240,2,429.6,5,3,4,534,Loyal
14206,240,1,328.16,5,4,4,544,Champions
15135,240,1,139.05,5,5,5,555,Champions
16097,241,1,185.05,5,5,5,555,Champions
13740,241,1,350.75,5,4,4,544,Champions
13221,241,2,847.41,5,3,3,533,Loyal
15147,241,1,623.5,5,5,3,553,Loyal
17746,241,1,110.25,5,4,5,545,Champions
16697,242,1,112.75,5,4,5,545,Champions
15777,242,4,1047.11,5,2,2,522,Potential Loyal
15212,242,1,101.8,5,4,5,545,Champions
13484,242,1,313.8,5,4,4,544,Champions
17972,242,1,136.04,5,5,5,555,Champions
14669,242,3,1269.99,5,3,2,532,Potential Loyal
17278,242,1,246.04,5,5,5,555,Champions
14616,243,3,406.08,5,3,4,534,Loyal
14326,243,1,183.85,5,5,5,555,Champions
14311,243,1,310.26,5,4,4,544,Champions
17574,243,1,185.65,5,5,5,555,Champions
14339,243,1,309.52,5,4,4,544,Champions
16552,243,2,379.73,5,3,4,534,Loyal
12982,243,1,390.54,5,4,4,544,Champions
15655,244,1,560.67,5,5,3,553,Loyal
12447,244,1,476.49,5,5,4,554,Champions
13508,244,1,110.97,5,4,5,545,Champions
13570,244,1,239.49,5,5,5,555,Champions
18129,244,1,112.55,5,4,5,545,Champions
15775,246,1,104.9,5,4,5,545,Champions
16010,246,3,407.5,5,3,4,534,Loyal
17035,246,2,433.53,5,3,4,534,Loyal
15109,246,1,484.95,5,5,4,554,Champions
14619,246,1,394.44,5,4,4,544,Champions
