customerid,recency,frequency,monetary,km_segment,CLTV_90d
13552,67,12,3740.07,Mass Regulars,128.6079285844926
15255,67,1,890.85,Mass Regulars,
13351,67,1,373.94,Mass Regulars,
16882,67,3,705.12,Mass Regulars,82.60689127954137
15339,67,2,574.07,Mass Regulars,-188.60239850938086
16374,67,2,473.03,Mass Regulars,-369.0102623849756
12512,67,2,138.03,Mass Regulars,
13792,67,2,195.55,Mass Regulars,-64.28710275978415
17667,67,5,2055.51,Mass Regulars,120.16920203370475
13431,68,2,1269.1,Mass Regulars,-277.6611043275617
14193,68,2,853.39,Mass Regulars,-101.77901092484936
18116,68,8,1418.03,Mass Regulars,234.52114741537181
14644,68,2,830.76,Mass Regulars,-162.40548764638953
14651,68,2,654.6,Mass Regulars,-205.26489128916054
15930,68,1,426.63,Mass Regulars,
15091,68,1,480.71,Mass Regulars,
13344,68,3,2543.72,Mass Regulars,-382.81048360932596
12886,68,2,1378.4,Mass Regulars,-288.7724202201439
16441,68,2,381.2,Mass Regulars,-87.00833608789831
14333,68,1,415.2,Mass Regulars,
15299,68,7,4507.01,Mass Regulars,260.2216289114194
16183,68,1,338.71,Mass Regulars,
16774,68,4,661.52,Mass Regulars,66.83259044477609
13635,68,1,1071.03,Mass Regulars,
14488,68,1,1064.28,Mass Regulars,
12637,68,8,6021.9,Mass Regulars,276.3595818794378
16875,68,5,2095.53,Mass Regulars,125.54170520070222
15579,69,2,348.6,Mass Regulars,-154.95003778699393
14970,69,4,1592.06,Mass Regulars,87.25751409494575
16693,69,2,482.01,Mass Regulars,-335.87080098569277
15774,69,1,270.8,Mass Regulars,
16591,69,1,213.5,Mass Regulars,
16667,69,2,570.13,Mass Regulars,-219.43431435569627
15164,69,3,843.05,Mass Regulars,169.34479843516002
13095,71,1,74.4,Mass Regulars,
17376,71,2,203.2,Mass Regulars,-55.31308867785317
13972,71,2,190.25,Mass Regulars,-6.009177994972321
12842,71,2,1118.99,Mass Regulars,-74.48544153228032
15321,71,3,2748.31,Mass Regulars,-383.67661403551097
15593,71,1,199.8,Mass Regulars,
13764,71,3,1521.76,Mass Regulars,242.32519802194872
14916,71,4,1268.98,Mass Regulars,52.6185457760744
15834,71,4,2233.75,Mass Regulars,284.53667879048265
18008,71,9,2116.19,Mass Regulars,31.70939120312287
13347,71,1,341.36,Mass Regulars,
12694,71,2,869.67,Mass Regulars,-225.29211357957317
18053,71,1,300.02,Mass Regulars,
14164,71,2,1631.77,Mass Regulars,-11.924167878545816
16613,71,1,618.59,Mass Regulars,
16101,71,1,1290.7,Mass Regulars,
16404,71,1,443.05,Mass Regulars,
15185,71,1,310.62,Mass Regulars,
12822,71,2,948.88,Mass Regulars,-110.82794028459095
13092,71,5,477.83,Mass Regulars,28.480282974882083
18192,72,1,957.97,Mass Regulars,
17894,72,8,1119.81,Mass Regulars,145.6244268521003
14409,72,6,2059.45,Mass Regulars,52.61758663167162
15062,72,4,987.86,Mass Regulars,43.650619960629065
13354,72,1,743.53,Mass Regulars,
12728,72,4,836.33,Mass Regulars,75.32987518610626
16650,72,1,518.42,Mass Regulars,
17572,72,4,226.75,Mass Regulars,11.334568697806207
17819,72,7,3704.87,Mass Regulars,54.96114768587267
17905,72,4,800.24,Mass Regulars,8.353755312786438
16233,72,3,536.68,Mass Regulars,38.2011729189964
12458,72,2,947.4,Mass Regulars,-169.58131973679815
13886,72,1,243.56,Mass Regulars,
13364,72,1,134.96,Mass Regulars,
15030,72,2,518.28,Mass Regulars,-36.447539193573164
18235,72,3,1796.48,Mass Regulars,173.00359070905853
12718,72,1,238.25,Mass Regulars,
14305,72,3,1858.96,Mass Regulars,147.90919604756843
13741,72,3,668.43,Mass Regulars,172.7036145102191
18204,72,3,1993.7,Mass Regulars,373.98691540868504
15175,72,1,224.14,Mass Regulars,
14475,72,3,925.85,Mass Regulars,61.47129644901296
13503,72,1,216.85,Mass Regulars,
14681,72,3,498.95,Mass Regulars,-19.394962865278256
12372,72,3,1298.04,Mass Regulars,78.61766618357055
17724,72,3,1033.0,Mass Regulars,183.8838230359986
16268,72,2,667.65,Mass Regulars,
16574,72,1,451.44,Mass Regulars,
17427,72,1,100.8,Mass Regulars,
12703,72,1,283.55,Mass Regulars,
16589,72,3,459.24,Mass Regulars,63.32832990947985
17783,73,2,283.47,Mass Regulars,-109.09256837561826
13321,73,2,567.36,Mass Regulars,-14.829480647955531
13505,73,4,4393.63,Mass Regulars,326.7257433242082
16321,73,5,373.65,Mass Regulars,20.05269570251182
14609,73,4,601.56,Mass Regulars,0.515751096115947
12393,73,4,1582.6,Mass Regulars,49.600430243372905
16909,73,1,379.14,Mass Regulars,
16690,73,2,225.58,Mass Regulars,-74.61495558769303
15036,73,3,465.55,Mass Regulars,327.5953343738396
13901,73,5,2867.2,Mass Regulars,176.18037601205953
17513,73,1,513.2,Mass Regulars,
16681,73,6,1770.34,Mass Regulars,26.87053410850318
17370,73,4,446.18,Mass Regulars,29.691111407132386
18242,73,4,2232.49,Mass Regulars,258.566375658935
13061,73,1,248.61,Mass Regulars,
14947,73,2,290.82,Mass Regulars,-72.58632071843637
16182,73,4,6617.65,Mass Regulars,28.067868016130678
15841,73,4,1224.06,Mass Regulars,25.377092523924354
13515,73,4,891.12,Mass Regulars,58.611089299827285
15348,73,1,158.04,Mass Regulars,
18265,73,2,801.51,Mass Regulars,-340.1941775035232
16281,73,1,2062.06,Mass Regulars,
17950,73,3,482.2,Mass Regulars,-111.85210293251879
14978,73,5,1931.42,Mass Regulars,311.6584579594139
14109,73,1,144.2,Mass Regulars,
13397,73,5,1544.13,Mass Regulars,47.56826711473326
16266,74,7,861.89,Mass Regulars,80.19347919478156
13035,74,2,921.88,Mass Regulars,-51.38675059719129
17788,74,2,1117.9,Mass Regulars,-39.33948297596571
12987,74,2,558.7,Mass Regulars,-155.63500123894192
14272,74,2,437.96,Mass Regulars,-89.25206707367452
16629,74,2,417.73,Mass Regulars,-149.1216470528617
14818,74,3,657.8,Mass Regulars,118.93934583139955
13016,74,3,789.89,Mass Regulars,-222.31383847922905
16462,74,3,136.0,Mass Regulars,15.49262918880318
16181,74,1,305.54,Mass Regulars,
13555,74,4,4149.28,Mass Regulars,-457.02631917112353
16122,74,4,684.42,Mass Regulars,18.59094900456303
17656,74,5,1674.69,Mass Regulars,128.03269328858124
18278,74,1,173.9,Mass Regulars,
15674,74,5,2446.6,Mass Regulars,296.8570687765966
14101,74,6,5976.79,Mass Regulars,20.194387998768622
13514,74,1,152.2,Mass Regulars,
12455,74,6,2466.86,Mass Regulars,75.01449931459815
17805,74,1,512.31,Mass Regulars,
17591,74,7,2225.97,Mass Regulars,86.87630188136347
13979,74,1,869.87,Mass Regulars,
17061,74,11,5232.23,Mass Regulars,127.83192201842135
15827,74,14,1836.09,Mass Regulars,115.10082837666057
13390,75,1,544.08,Mass Regulars,
15243,75,1,316.68,Mass Regulars,
16468,75,1,74.9,Mass Regulars,
13927,75,1,348.99,Mass Regulars,
13434,75,2,534.24,Mass Regulars,-49.261360098751815
17674,75,2,551.04,Mass Regulars,-20.38106171534296
12823,75,5,1759.5,Mass Regulars,13.461169803463008
16383,75,2,668.36,Mass Regulars,-289.8386055391353
13405,75,3,572.45,Mass Regulars,90.6500958521339
12612,75,1,704.04,Mass Regulars,
16603,75,2,482.47,Mass Regulars,-100.69215275639291
14473,75,2,234.34,Mass Regulars,-38.97334499974562
13233,75,2,605.12,Mass Regulars,-25.747531922393893
16778,75,2,245.94,Mass Regulars,-57.130026414858904
12412,75,3,1226.88,Mass Regulars,131.9211613111386
14908,75,1,277.8,Mass Regulars,
13866,75,1,145.67,Mass Regulars,
15626,75,2,675.8,Mass Regulars,-64.70140643270712
15958,75,1,104.35,Mass Regulars,
17997,75,8,1970.67,Mass Regulars,122.75390523651876
13639,75,1,1033.34,Mass Regulars,
14561,76,3,1080.76,Mass Regulars,133.2888206608377
13787,76,2,309.04,Mass Regulars,-89.48236788996697
12545,76,2,1000.39,Mass Regulars,-174.57808631379356
14806,76,1,193.39,Mass Regulars,
14757,76,1,420.5,Mass Regulars,
14235,76,5,3144.86,Mass Regulars,64.43470181184621
16689,76,2,422.6,Mass Regulars,-78.90958538960703
13670,76,1,349.7,Mass Regulars,
17154,76,1,329.34,Mass Regulars,
15312,76,4,924.85,Mass Regulars,33.886374740027065
14152,76,2,621.29,Mass Regulars,-54.31765861106064
16594,76,1,181.09,Mass Regulars,
18066,76,1,318.0,Mass Regulars,
15799,76,3,884.14,Mass Regulars,94.18144791032398
18155,76,3,371.62,Mass Regulars,39.7323777420829
16480,76,1,769.29,Mass Regulars,
16198,76,1,400.68,Mass Regulars,
16342,76,4,322.41,Mass Regulars,22.819612612765702
17506,76,1,302.2,Mass Regulars,
12348,76,4,1797.24,Mass Regulars,57.22603559067521
15366,76,2,602.51,Mass Regulars,-130.25236339529212
15154,76,1,296.42,Mass Regulars,
17498,76,1,272.22,Mass Regulars,
12516,78,2,1312.06,Mass Regulars,-94.10071691255573
13127,78,1,259.17,Mass Regulars,
15978,78,1,1098.78,Mass Regulars,
17480,78,1,511.82,Mass Regulars,
17388,78,4,1259.56,Mass Regulars,37.62689055681187
16485,78,1,363.65,Mass Regulars,
14652,78,1,114.18,Mass Regulars,
15475,78,1,454.11,Mass Regulars,
16978,78,1,344.33,Mass Regulars,
18189,78,2,1090.24,Mass Regulars,-199.1828457582556
15744,78,1,34.8,Mass Regulars,
16872,78,3,680.02,Mass Regulars,83.43740936973805
14880,78,3,706.19,Mass Regulars,129.4695895010525
13336,78,1,795.12,Mass Regulars,
14014,78,1,505.18,Mass Regulars,
15549,78,3,1693.26,Mass Regulars,143.1267929151684
15075,78,1,773.03,Mass Regulars,
13486,79,3,1122.41,Mass Regulars,247.30969173661086
12930,79,2,415.8,Mass Regulars,-76.06629079975646
14854,79,7,2759.83,Mass Regulars,129.0800838315722
13529,79,2,307.76,Mass Regulars,-76.26586549760748
17603,79,1,394.72,Mass Regulars,
12579,79,1,440.42,Mass Regulars,
12739,79,2,1013.04,Mass Regulars,-166.60424797689413
12609,79,3,1126.85,Mass Regulars,131.29406931154935
15603,79,1,48.48,Mass Regulars,
16213,79,1,159.0,Mass Regulars,
17172,79,1,317.76,Mass Regulars,
12425,79,1,777.2,Mass Regulars,
15810,79,4,1391.98,Mass Regulars,100.08813821220205
13519,79,1,122.75,Mass Regulars,
14038,79,3,1560.38,Mass Regulars,115.28761716325441
13055,79,3,1214.41,Mass Regulars,-309.48436769257916
14147,79,2,483.4,Mass Regulars,-23.857521176510417
15067,79,3,1744.76,Mass Regulars,-223.20408669685864
12854,79,3,1324.5,Mass Regulars,158.8330627354877
16735,79,5,2300.56,Mass Regulars,84.50904141520837
13220,79,4,819.29,Mass Regulars,56.633651277529104
13279,79,1,137.75,Mass Regulars,
17027,79,6,890.29,Mass Regulars,123.4545641079855
13320,79,4,1548.7,Mass Regulars,152.95033762108952
16236,79,1,432.2,Mass Regulars,
16715,79,1,301.72,Mass Regulars,
17311,79,2,1384.85,Mass Regulars,-142.35946489965295
12409,79,3,11072.67,Mass Regulars,196.6161183269952
17079,79,1,118.8,Mass Regulars,
12550,80,1,964.83,Mass Regulars,
16627,80,1,322.8,Mass Regulars,
14356,80,2,701.23,Mass Regulars,-264.42303840142864
14951,80,1,311.69,Mass Regulars,
17731,80,4,1240.11,Mass Regulars,141.00772778610187
12604,80,2,254.18,Mass Regulars,-17.47335381932403
16493,80,4,1351.63,Mass Regulars,42.810312055489376
13946,80,3,561.57,Mass Regulars,7.175566850167734
13959,80,3,598.2,Mass Regulars,116.13151478093145
17415,80,1,507.84,Mass Regulars,
12435,80,2,7829.89,Mass Regulars,-148.5742450578089
12701,80,2,797.71,Mass Regulars,-173.08633405876844
13908,80,4,2369.55,Mass Regulars,131.00265363365943
12390,80,1,549.84,Mass Regulars,
12520,80,5,2634.26,Mass Regulars,145.20692174625427
14887,80,1,1862.0,Mass Regulars,
17475,80,1,194.37,Mass Regulars,
13356,81,1,768.24,Mass Regulars,
13038,81,3,908.46,Mass Regulars,38.117630652218615
16624,81,2,810.57,Mass Regulars,-148.54277683579676
16928,81,17,2847.6,Mass Regulars,94.92034355570797
15888,81,1,168.31,Mass Regulars,
14236,81,2,490.86,Mass Regulars,-21.76098905763718
15341,81,1,2020.52,Mass Regulars,
17873,81,5,1859.16,Mass Regulars,66.27713136344057
16584,81,2,936.08,Mass Regulars,-95.24660473866602
15026,81,3,469.0,Mass Regulars,79.0001261915861
16777,81,2,226.35,Mass Regulars,-76.21273364433848
16215,81,1,242.35,Mass Regulars,
13562,82,3,1799.33,Mass Regulars,213.60852302079815
13325,82,1,675.3,Mass Regulars,
15675,82,3,323.69,Mass Regulars,51.01327269637098
14934,82,2,1890.94,Mass Regulars,-323.64590031944897
12752,82,1,4366.78,Mass Regulars,
15504,82,1,52.83,Mass Regulars,
12497,82,1,1043.1,Mass Regulars,
12379,82,2,852.24,Mass Regulars,-147.9192297456685
13228,82,1,358.0,Mass Regulars,
17628,82,1,75.75,Mass Regulars,
18232,82,4,592.97,Mass Regulars,86.6804892868386
16906,82,4,579.77,Mass Regulars,142.90531737280025
16527,82,1,228.06,Mass Regulars,
16080,82,2,217.16,Mass Regulars,-13.132991377086006
12527,82,3,348.71,Mass Regulars,18.646797982355267
13774,82,1,345.0,Mass Regulars,
18094,82,7,3017.3,Mass Regulars,49.08096979728231
18017,82,3,523.0,Mass Regulars,3.3663410552522985
17848,82,9,901.2,Mass Regulars,51.83557710704862
17058,82,3,1179.89,Mass Regulars,121.26163165386407
16370,83,4,1320.56,Mass Regulars,329.37823071564753
13067,83,1,115.46,Mass Regulars,
15947,83,1,1708.24,Mass Regulars,
13334,83,3,3536.82,Mass Regulars,310.47180437355615
18194,83,1,973.84,Mass Regulars,
17802,83,3,1285.04,Mass Regulars,203.72482510028914
15523,85,1,412.01,Mass Regulars,
13563,85,2,777.53,Mass Regulars,-971.2261430700681
16878,85,1,13.3,Mass Regulars,
12434,85,2,806.14,Mass Regulars,-198.11071441366258
15099,85,1,410.48,Mass Regulars,
12871,85,2,380.64,Mass Regulars,-43.741060513959056
15410,85,8,3450.84,Mass Regulars,168.0017847479572
16108,85,1,842.5,Mass Regulars,
16709,85,5,3029.87,Mass Regulars,153.20992962832247
14124,85,1,419.58,Mass Regulars,
13141,85,5,2388.75,Mass Regulars,103.91792898136269
16573,85,2,663.61,Mass Regulars,-158.45515557294144
15975,85,1,371.01,Mass Regulars,
14894,86,1,655.75,Mass Regulars,
17333,86,1,494.25,Mass Regulars,
13539,86,3,631.34,Mass Regulars,99.93280364701029
12722,86,4,997.63,Mass Regulars,110.45899659390194
17594,86,2,993.18,Mass Regulars,-162.80832890270375
17786,86,2,278.74,Mass Regulars,-119.60308069819511
15322,86,1,679.68,Mass Regulars,
15417,86,1,508.8,Mass Regulars,
17898,86,2,152.06,Mass Regulars,-36.93847790625588
14557,86,1,788.38,Mass Regulars,
17047,86,3,1100.9,Mass Regulars,-183.74045275536298
13662,86,3,897.76,Mass Regulars,119.92152917090552
13518,86,1,659.44,Mass Regulars,
17002,86,3,1493.73,Mass Regulars,99.27257818673267
12995,86,1,211.32,Mass Regulars,
15466,86,1,334.53,Mass Regulars,
13134,86,4,1793.58,Mass Regulars,133.3191040665828
15205,86,2,653.24,Mass Regulars,-60.49632763797211
17846,86,1,2033.1,Mass Regulars,
17640,87,1,621.66,Mass Regulars,
17033,87,3,1030.14,Mass Regulars,26.360345985916695
18173,87,4,2106.84,Mass Regulars,25.307783278153533
13877,87,1,117.24,Mass Regulars,
14177,87,4,559.41,Mass Regulars,124.33641467477854
14660,87,2,285.74,Mass Regulars,-137.27608982086463
16745,87,17,7194.3,Loyal High-Value,175.80683125052502
12756,87,1,112.08,Mass Regulars,
17347,87,1,228.96,Mass Regulars,
12566,87,1,351.65,Mass Regulars,
16959,88,1,117.35,Mass Regulars,
16036,88,2,758.92,Mass Regulars,-173.61127549662947
16098,88,7,2005.63,Mass Regulars,66.67281951699931
16229,88,2,1010.6,Mass Regulars,-243.89057125402087
14753,88,1,563.15,Mass Regulars,
15201,88,5,1236.54,Mass Regulars,50.01251831674672
14163,88,4,2445.91,Mass Regulars,103.32824170142639
16451,88,1,266.97,Mass Regulars,
18251,88,1,4314.72,Mass Regulars,
15216,88,1,96.6,Mass Regulars,
15343,88,1,364.5,Mass Regulars,
17037,88,1,1267.32,Mass Regulars,
16475,89,4,544.3,Mass Regulars,57.55310834791699
15980,89,3,2398.86,Mass Regulars,-126.43051814025993
14307,89,6,2995.72,Mass Regulars,116.8305125689383
16209,89,5,2262.62,Mass Regulars,38.75566961005764
16211,89,1,547.02,Mass Regulars,
16141,89,1,620.4,Mass Regulars,
12924,89,4,933.7,Mass Regulars,42.55177984048782
13375,89,1,778.65,Mass Regulars,
14500,89,3,356.85,Mass Regulars,19.228464101440245
16984,89,2,4481.35,Mass Regulars,-1056.678566271604
15996,89,6,1060.68,Mass Regulars,128.44264659151165
17919,89,1,1304.04,Mass Regulars,
12884,89,1,309.05,Mass Regulars,
15673,89,4,2881.02,Mass Regulars,134.1142365452727
15764,89,6,3279.97,Mass Regulars,175.67854143665667
17433,89,1,303.16,Mass Regulars,
12965,90,1,771.91,Mass Regulars,
16384,90,2,584.5,Mass Regulars,-93.21391266422874
18215,90,1,299.34,Mass Regulars,
15939,90,15,6115.01,Mass Regulars,33.0930438213663
13372,90,1,378.64,Mass Regulars,
15035,90,1,252.73,Mass Regulars,
12635,90,2,1689.18,Mass Regulars,-512.6767429763681
13124,90,3,3866.33,Mass Regulars,422.0419528122299
13611,90,3,1171.8,Mass Regulars,100.74892643818565
16796,90,1,305.62,Mass Regulars,
14212,90,1,1070.48,Mass Regulars,
15636,90,2,724.76,Mass Regulars,-84.36135589247398
14837,90,4,1649.5,Mass Regulars,93.53052741257896
18255,90,1,103.3,Mass Regulars,
16027,92,6,934.62,Mass Regulars,19.151317302691393
15652,92,1,337.74,Mass Regulars,
12535,92,2,716.35,Mass Regulars,-218.151110638527
14628,92,2,671.96,Mass Regulars,-103.78379160588855
13441,92,1,296.64,Mass Regulars,
14414,92,7,1496.98,Mass Regulars,20.203630460395527
14915,92,2,307.48,Mass Regulars,-35.50087233344375
16723,92,2,589.15,Mass Regulars,-684.7623733098625
15198,93,2,193.64,Mass Regulars,-30.671061736088696
14223,93,3,991.13,Mass Regulars,139.43495749072142
15488,93,1,91.32,Mass Regulars,
18222,93,1,443.0,Mass Regulars,
13925,93,4,678.25,Mass Regulars,209.2362634371968
12592,93,2,437.6,Mass Regulars,-73.45807419267956
15653,93,2,877.44,Mass Regulars,-7.822063809905065
15885,93,3,379.35,Mass Regulars,71.76089208211276
13330,93,3,1140.93,Mass Regulars,65.67777758488636
16031,93,2,548.94,Mass Regulars,-300.0155532819899
13848,93,3,1255.0,Mass Regulars,1.7847722002042938
13814,93,2,1579.12,Mass Regulars,-205.5769121777344
13244,93,1,121.74,Mass Regulars,
13249,93,3,711.41,Mass Regulars,72.91175431559878
15400,93,5,716.2,Mass Regulars,6.259131817980468
13889,93,1,416.9,Mass Regulars,
14410,93,9,1105.07,Mass Regulars,153.92264836902604
16828,94,2,128.5,Mass Regulars,-62.19355209746046
18093,94,4,2106.52,Mass Regulars,13.476270530760683
13210,94,1,353.48,Mass Regulars,
15071,94,2,982.07,Mass Regulars,-144.02824469031597
17460,95,6,622.43,Mass Regulars,36.55405038729546
13158,95,4,1201.06,Mass Regulars,57.40380739108788
16175,95,4,1037.59,Mass Regulars,90.72702651208007
17560,95,4,854.95,Mass Regulars,42.762974862609084
17339,95,2,243.36,Mass Regulars,-18.034195798757104
13130,95,1,64.0,Mass Regulars,
16400,95,1,303.93,Mass Regulars,
14208,95,1,151.74,Mass Regulars,
15462,95,3,234.6,Mass Regulars,11.151399126321817
13122,95,2,922.39,Mass Regulars,-2.039023027385982
12461,95,2,826.88,Mass Regulars,-126.65203543462458
12616,96,2,713.3,Mass Regulars,-138.86010632263103
13744,96,2,1156.36,Mass Regulars,-86.43577139598787
13931,96,2,1237.53,Mass Regulars,-142.29046636202733
13851,96,3,2651.46,Mass Regulars,123.80404095670377
12422,96,3,803.56,Mass Regulars,71.29024408669235
15307,96,1,205.3,Mass Regulars,
12816,96,2,572.2,Mass Regulars,-353.5862725728878
12502,96,5,3723.87,Mass Regulars,324.3764303809947
13748,96,5,948.25,Mass Regulars,46.734385288804155
16172,96,5,1140.21,Mass Regulars,68.68080517696514
14565,96,4,3099.12,Mass Regulars,155.0689105514286
17309,96,1,82.75,Mass Regulars,
15491,96,6,3100.09,Mass Regulars,180.733612142933
16820,96,1,497.61,Mass Regulars,
18196,96,2,689.13,Mass Regulars,-216.8623127649992
16551,96,3,922.12,Mass Regulars,25.88407885191083
15364,96,2,913.19,Mass Regulars,-98.67498758101128
13192,96,2,911.94,Mass Regulars,-166.02650745582628
13240,97,4,663.65,Mass Regulars,71.23657479062908
17050,97,6,3228.84,Mass Regulars,318.9240662518979
17722,97,4,2424.04,Mass Regulars,99.6978606138873
13548,97,2,682.41,Mass Regulars,-388.06408580708535
12710,97,3,1149.02,Mass Regulars,94.93698206895299
16761,97,1,316.62,Mass Regulars,
12851,97,1,135.18,Mass Regulars,
17229,97,2,318.76,Mass Regulars,-105.88666656453151
14965,97,2,599.0,Mass Regulars,
17774,97,4,1225.41,Mass Regulars,225.48214978395418
18027,99,1,115.31,Mass Regulars,
18087,99,2,4055.72,Mass Regulars,-541.0085116230455
14463,99,3,529.62,Mass Regulars,39.297999108139905
14436,99,1,89.06,Mass Regulars,
14171,99,1,363.79,Mass Regulars,
14276,99,3,1119.74,Mass Regulars,71.07532815385304
12436,100,1,509.01,Mass Regulars,
13376,100,3,1019.76,Mass Regulars,188.78652934248427
13099,100,1,207.36,Mass Regulars,
16456,100,5,2158.37,Mass Regulars,72.09468485031536
15829,100,2,636.14,Mass Regulars,-54.45763178832639
13631,100,11,3070.42,Mass Regulars,25.648203856415716
14420,100,1,387.52,Mass Regulars,
13470,100,2,165.0,Mass Regulars,-21.580152118586867
13045,100,1,305.28,Mass Regulars,
16808,100,2,288.42,Mass Regulars,-14.01677461359178
15596,101,5,1406.59,Mass Regulars,81.98732714493637
16180,101,8,10254.18,Mass Regulars,152.52714305889148
14513,101,3,455.59,Mass Regulars,9.624120906485656
17588,101,3,1240.2,Mass Regulars,47.76853464871579
16780,101,2,425.19,Mass Regulars,-208.44594517967906
16278,101,1,566.38,Mass Regulars,
16083,101,2,1317.62,Mass Regulars,-47.85325281386321
15260,101,7,1810.77,Mass Regulars,68.22633602032785
16842,101,3,1264.19,Mass Regulars,93.38459506641091
